time, ldr, temp, tsl2561, bh1750
66350,3504,33.3,147,138.33
66352,3472,33.3,140,137.5
66354,3471,33.3,135,136.67
66356,3502,33.3,148,136.67
66358,3459,33.3,134,136.67
66360,3489,33.3,135,134.17
66362,3495,33.3,141,136.67
66364,3437,33.3,127,133.33
66366,3503,33.3,140,133.33
66368,3478,33.3,138,135
66370,3467,33.3,129,135.83
66372,3504,33.3,142,135.83
66374,3455,33.3,130,135.83
66376,3481,33.3,134,135.83
66378,3503,33.3,142,135
66380,3457,33.3,128,135.83
66382,3489,33.3,136,135
66384,3489,33.3,141,134.17
66386,3456,33.3,128,135
66388,3488,33.3,135,134.17
66390,3499,33.3,141,134.17
66392,3451,33.3,130,135.83
66394,3472,33.3,131,135
66396,3504,33.3,143,135
66398,3472,33.3,136,135.83
66400,3462,33.3,127,135
66402,3503,33.3,140,134.17
66404,3491,33.3,140,135
66406,3446,33.3,128,135.83
66408,3487,33.3,135,135
66410,3497,33.3,142,134.17
66412,3459,33.3,129,135.83
66414,3476,33.3,131,135.83
66416,3513,33.3,143,136.67
66418,3453,33.3,132,135.83
66421,3470,33.3,129,135
66423,3504,33.3,148,138.33
66425,3458,33.3,130,135.83
66427,3474,33.3,131,133.33
66429,3502,33.3,142,135.83
66431,3456,33.3,129,135
66433,3486,33.3,135,134.17
66435,3493,33.3,140,133.33
66437,3455,33.3,127,134.17
66439,3501,33.3,140,135.83
66441,3465,33.3,136,132.5
66443,3463,33.3,129,134.17
66445,3503,33.3,142,135
66447,3458,33.3,129,133.33
66449,3482,33.3,134,134.17
66451,3490,33.3,140,135
66455,3503,33.3,142,135
66459,3504,33.3,147,137.5
66461,3428,33.3,124,125
66463,3434,33.3,116,112.5
66465,3487,33.3,141,133.33
66467,3450,33.3,120,123.33
66469,3440,33.3,128,120.83
66471,3456,33.3,129,134.17
66473,3504,33.3,143,132.5
66475,3462,33.3,130,131.67
66477,3502,33.3,140,133.33
66479,3473,33.3,136,131.67
66481,3484,33.3,135,131.67
66483,3474,33.3,138,131.67
66485,3475,33.3,132,130.83
66487,3476,33.3,139,130.83
66489,3474,33.3,131,133.33
66491,3490,33.3,141,130.83
66493,3463,33.3,130,132.5
66495,3504,33.3,143,133.33
66497,3457,33.3,128,131.67
66499,3504,33.3,143,131.67
66501,3453,33.3,127,132.5
66503,3505,33.3,141,130.83
66505,3454,33.3,129,130.83
66508,3481,33.3,136,130.83
66510,3475,33.3,137,130
66512,3467,33.3,129,130
66514,3507,33.3,142,130
66516,3454,33.3,129,132.5
66518,3494,33.3,136,131.67
66520,3485,33.3,140,131.67
66522,3455,33.3,128,131.67
66526,3467,33.4,134,131.67
66528,3472,33.3,130,130.83
66530,3506,33.3,142,130
66532,3456,33.3,129,130
66534,3487,33.3,136,132.5
66536,3490,33.3,139,132.5
66538,3459,33.3,127,131.67
66540,3506,33.3,141,130.83
66542,3459,33.3,130,131.67
66544,3481,33.4,131,131.67
66546,3494,33.3,140,131.67
66548,3463,33.3,133,136.67
66550,3506,33.3,148,138.33
66552,3463,33.3,133,131.67
66554,3468,33.4,129,132.5
66556,3501,33.3,142,133.33
66558,3450,33.3,127,132.5
66560,3494,33.3,136,131.67
66562,3485,33.3,139,131.67
66564,3450,33.3,126,131.67
66566,3506,33.3,147,135.83
66568,3472,33.4,139,135.83
66570,3457,33.4,127,133.33
66572,3494,33.4,141,130.83
66574,3463,33.4,132,131.67
66576,3459,33.4,129,132.5
66578,3504,33.4,141,130.83
66580,3461,33.4,130,130
66582,3474,33.4,130,130.83
66584,3495,33.4,140,130.83
66586,3455,33.4,125,130.83
66588,3498,33.4,139,131.67
66590,3471,33.4,131,130
66592,3472,33.4,130,130
66594,3489,33.4,140,130
66597,3448,33.4,125,130.83
66599,3495,33.4,141,131.67
66601,3451,33.4,126,130
66603,3491,33.4,137,131.67
66605,3471,33.4,132,130.83
66607,3469,33.4,129,131.67
66609,3501,33.4,140,131.67
66611,3450,33.4,125,129.17
66613,3502,33.4,140,130
66615,3462,33.4,130,130
66617,3484,33.4,134,130.83
66619,3474,33.4,136,130
66621,3466,33.4,128,130
66623,3493,33.4,140,131.67
66625,3453,33.4,125,131.67
66627,3507,33.4,142,136.67
66629,3455,33.4,135,137.5
66631,3489,33.4,137,136.67
66633,3494,33.4,141,135.83
66635,3465,33.4,129,135.83
66637,3501,33.4,144,136.67
66639,3447,33.4,129,137.5
66641,3489,33.4,137,137.5
66643,3478,33.4,136,130.83
66645,3463,33.4,127,130.83
66647,3499,33.4,141,129.17
66649,3447,33.3,126,129.17
66651,3498,33.4,140,131.67
66653,3478,33.4,135,130.83
66655,3467,33.4,130,131.67
66657,3494,33.4,145,131.67
66659,3460,33.4,129,131.67
66661,3482,33.3,135,133.33
66665,3453,33.4,129,131.67
66667,3495,33.4,136,130
66669,3477,33.4,136,130
66671,3453,33.4,125,130
66673,3508,33.4,141,130
66675,3466,33.4,131,130.83
66677,3475,33.4,138,135.83
66679,3498,33.4,147,135.83
66681,3459,33.4,132,136.67
66684,3505,33.4,147,137.5
66686,3468,33.4,139,137.5
66688,3478,33.4,138,136.67
66690,3515,33.4,148,137.5
66692,3461,33.4,133,135.83
66694,3503,33.3,144,136.67
66696,3493,33.4,145,135.83
66698,3470,33.4,133,136.67
66700,3507,33.4,147,137.5
66702,3470,33.4,139,137.5
66704,3477,33.4,136,136.67
66706,3506,33.3,148,135.83
66708,3450,33.4,134,136.67
66710,3497,33.4,141,135.83
66712,3504,33.3,147,137.5
66714,3457,33.4,132,136.67
66716,3499,33.4,145,137.5
66718,3479,33.4,143,136.67
66720,3447,33.4,129,135
66722,3474,33.4,130,123.33
66724,3440,33.4,125,122.5
66726,3447,33.4,124,130
66728,3491,33.4,140,129.17
66730,3466,33.4,132,132.5
66732,3488,33.4,139,135.83
66734,3513,33.4,147,134.17
66736,3458,33.4,134,135.83
66738,3486,33.4,137,134.17
66740,3488,33.4,138,134.17
66744,3482,33.4,135,134.17
66746,3518,33.4,147,134.17
66748,3473,33.4,139,135
66750,3471,33.4,133,134.17
66752,3509,33.4,147,134.17
66754,3483,33.4,140,134.17
66756,3465,33.3,130,133.33
66758,3504,33.4,144,133.33
66760,3495,33.4,144,134.17
66762,3462,33.4,131,135
66764,3490,33.4,138,133.33
66766,3510,33.4,145,131.67
66768,3479,33.4,136,134.17
66770,3470,33.4,130,134.17
66773,3509,33.4,144,134.17
66775,3498,33.4,146,136.67
66777,3461,33.3,132,135.83
66779,3486,33.4,132,132.5
66781,3477,33.4,132,125
66783,3483,33.4,140,138.33
66785,3478,33.4,135,139.17
66787,3518,33.4,148,140
66789,3503,33.4,147,138.33
66793,3449,33.4,122,121.67
66795,3447,33.4,141,132.5
66797,3407,33.4,119,130.83
66799,3408,33.4,113,116.67
66801,3443,33.4,126,117.5
66803,3436,33.4,123,116.67
66807,3499,33.3,139,136.67
66809,3510,33.4,147,133.33
66811,3473,33.4,134,134.17
66813,3476,33.4,133,134.17
66815,3517,33.4,146,133.33
66817,3482,33.4,140,133.33
66819,3452,33.4,129,133.33
66821,3472,33.3,130,125
66823,3467,33.4,133,125.83
66825,3436,33.3,121,125.83
66829,3459,33.3,130,125
66831,3440,33.3,121,125
66833,3483,33.3,139,127.5
66835,3440,33.4,125,125
66837,3474,33.4,132,127.5
66839,3451,33.3,134,127.5
66841,3445,33.4,124,127.5
66843,3501,33.3,141,129.17
66845,3453,33.4,128,130
66847,3504,33.3,142,133.33
66849,3456,33.4,130,130
66851,3483,33.4,138,131.67
66853,3485,33.4,139,134.17
66855,3485,33.3,137,135.83
66857,3498,33.3,145,134.17
66860,3463,33.3,132,135
66862,3509,33.3,147,135
66864,3463,33.3,130,136.67
66866,3510,33.3,147,135.83
66868,3456,33.3,130,135
66870,3519,33.3,147,134.17
66872,3466,33.3,133,134.17
66874,3511,33.3,146,136.67
66876,3478,33.3,138,135.83
66878,3482,33.3,136,135.83
66880,3502,33.3,145,135.83
66882,3472,33.3,131,134.17
66884,3518,33.3,147,135
66886,3455,33.3,131,134.17
66888,3504,33.3,144,136.67
66890,3478,33.3,140,135
66892,3475,33.3,135,136.67
66894,3504,33.3,147,135.83
66896,3461,33.3,131,136.67
66898,3506,33.3,144,135.83
66900,3486,33.3,140,135
66902,3473,33.3,135,135
66904,3506,33.3,147,135
66906,3455,33.3,132,137.5
66908,3459,33.3,125,120
66910,3434,33.3,137,130.83
66912,3473,33.3,134,135
66914,3507,33.3,147,136.67
66916,3466,33.3,132,136.67
66918,3505,33.3,146,138.33
66920,3485,33.3,140,138.33
66922,3485,33.3,137,137.5
66924,3504,33.3,147,136.67
66926,3455,33.3,132,135.83
66928,3515,33.3,147,136.67
66930,3468,33.3,137,137.5
66932,3484,33.3,139,137.5
66934,3507,33.3,147,135.83
66936,3456,33.3,131,135
66938,3514,33.3,146,134.17
66940,3486,33.3,140,135.83
66942,3476,33.3,134,135.83
66944,3514,33.3,147,135
66946,3472,33.3,135,135.83
66949,3485,33.3,137,134.17
66951,3510,33.4,147,135
66953,3461,33.4,133,135.83
66955,3497,33.3,141,135
66957,3490,33.3,143,135.83
66959,3467,33.3,131,135
66961,3509,33.4,147,135.83
66963,3467,33.3,133,135
66965,3495,33.3,141,134.17
66967,3479,33.3,140,135
66969,3479,33.3,136,134.17
66971,3499,33.3,143,135.83
66973,3472,33.3,132,135
66975,3502,33.3,147,135.83
66977,3459,33.3,130,135
66979,3506,33.3,148,135
66981,3461,33.3,131,134.17
66983,3509,33.3,147,135
66985,3460,33.3,132,135
66987,3513,33.3,147,136.67
66989,3477,33.3,135,135
66991,3504,33.3,145,135.83
66993,3475,33.4,139,135
66995,3483,33.3,138,135.83
66997,3471,33.3,138,127.5
66999,3427,33.3,129,132.5
67001,3478,33.3,142,133.33
67003,3485,33.3,140,135
67005,3482,33.3,136,136.67
67007,3519,33.3,149,138.33
67009,3472,33.4,137,135.83
67011,3479,33.4,134,136.67
67013,3514,33.4,148,137.5
67015,3473,33.3,139,138.33
67017,3477,33.3,135,136.67
67019,3511,33.4,147,134.17
67023,3510,33.3,145,135.83
67025,3487,33.4,141,136.67
67027,3477,33.3,134,135
67029,3514,33.4,147,135.83
67033,3434,33.4,123,124.17
67036,3459,33.4,135,130
67038,3344,33.4,96,99.17
67040,3358,33.4,104,93.33
67042,3350,33.3,107,104.17
67044,3295,33.4,86,86.67
67046,3375,33.4,87,81.67
67048,3377,33.4,122,101.67
67050,3280,33.4,109,95.83
67052,3470,33.4,174,148.33
67054,3487,33.4,189,161.67
67056,3481,33.3,185,165
67058,3520,33.3,199,165.83
67060,3374,33.3,148,129.17
67062,3355,33.3,141,127.5
67064,3376,33.4,150,126.67
67066,2874,33.4,53,53.33
67070,2865,33.3,53,53.33
67072,2869,33.3,53,53.33
67074,2867,33.3,53,53.33
67076,3253,33.4,63,57.5
67078,3931,33.3,165,310
67080,3856,33.3,252,469.17
67082,3852,33.3,252,467.5
67084,3849,33.3,252,467.5
67086,3903,33.3,317,523.33
67088,3901,33.3,311,524.17
67090,3915,33.3,334,540.83
67092,3942,33.3,379,580.83
67094,3914,33.3,335,551.67
67096,3957,33.3,513,244.17
67098,3955,33.3,521,290
67100,3961,33.3,523,301.67
67102,3971,33.3,554,324.17
67104,3979,33.3,562,323.33
67106,3947,33.4,545,322.5
67108,3969,33.4,547,324.17
67110,3981,33.4,561,324.17
67112,3972,33.3,555,323.33
67114,3967,33.3,544,321.67
67116,3981,33.4,552,324.17
67118,3983,33.4,560,322.5
67120,3967,33.4,549,322.5
67122,4004,33.4,543,321.67
67125,3981,33.4,550,320
67127,3974,33.4,553,315
67129,3958,33.4,538,312.5
67131,3959,33.4,537,314.17
67133,3978,33.4,544,316.67
67135,3979,33.4,547,311.67
67137,3967,33.3,541,310.83
67139,3959,33.4,533,311.67
67141,3954,33.3,535,310.83
67143,3972,33.3,543,310.83
67145,3970,33.4,546,306.67
67147,3951,33.3,541,311.67
67149,3952,33.4,533,311.67
67151,3957,33.4,530,310.83
67153,3964,33.4,537,311.67
67155,3975,33.4,546,311.67
67157,3966,33.4,544,310
67159,3961,33.3,537,310
67161,3956,33.3,530,311.67
67163,3959,33.3,533,310
67165,3969,33.4,541,310.83
67167,3967,33.4,546,309.17
67169,3955,33.3,540,309.17
67171,3960,33.3,531,309.17
67173,3962,33.4,530,309.17
67175,3972,33.4,541,309.17
67177,3969,33.4,544,308.33
67179,4017,33.4,535,310
67181,3958,33.4,529,309.17
67183,3969,33.4,546,312.5
67185,3970,33.4,550,314.17
67187,3967,33.4,539,315.83
67189,3954,33.4,537,316.67
67191,3971,33.4,550,314.17
67193,3963,33.4,547,314.17
67195,3961,33.4,535,315.83
67197,3969,33.3,544,315.83
67199,3973,33.4,551,315
67201,3956,33.4,538,315.83
67203,3968,33.4,539,315.83
67205,3972,33.4,550,312.5
67207,3954,33.4,537,313.33
67209,3964,33.4,539,314.17
67212,3973,33.4,549,314.17
67214,3954,33.4,534,313.33
67216,3967,33.4,544,314.17
67218,3967,33.4,546,315
67220,3952,33.4,534,313.33
67222,3966,33.4,548,313.33
67224,3961,33.4,540,314.17
67226,3952,33.4,537,312.5
67228,3977,33.4,549,312.5
67230,3958,33.4,533,314.17
67232,3973,33.4,546,313.33
67234,3957,33.4,539,312.5
67236,3964,33.4,538,314.17
67238,3974,33.4,547,314.17
67240,3961,33.4,533,313.33
67242,3968,33.4,549,314.17
67244,3963,33.4,533,312.5
67246,3969,33.4,547,313.33
67248,3955,33.4,536,314.17
67250,3968,33.4,543,312.5
67252,3959,33.4,541,313.33
67254,4022,33.4,537,313.33
67256,3966,33.4,547,312.5
67258,3962,33.4,533,312.5
67260,3974,33.4,549,313.33
67262,3952,33.4,533,312.5
67264,3963,33.4,545,314.17
67266,3967,33.4,540,314.17
67268,3952,33.4,537,313.33
67270,3963,33.4,547,313.33
67272,3955,33.4,532,313.33
67274,3968,33.4,547,312.5
67276,3953,33.4,532,312.5
67278,3969,33.4,547,314.17
67280,3957,33.4,534,312.5
67282,3962,33.4,543,312.5
67284,3961,33.4,539,312.5
67286,3957,33.4,537,311.67
67288,3957,33.4,544,314.17
67290,3952,33.4,533,313.33
67292,3952,33.4,547,312.5
67294,3952,33.4,531,313.33
67296,3965,33.4,546,313.33
67299,3963,33.4,534,310.83
67301,3910,33.4,540,311.67
67303,3959,33.4,542,312.5
67305,3957,33.4,532,312.5
67307,3970,33.4,547,311.67
67309,3933,33.4,532,313.33
67311,3965,33.4,542,313.33
67313,3955,33.4,542,313.33
67315,3952,33.4,532,310.83
67317,3969,33.4,547,311.67
67319,3949,33.4,532,312.5
67321,3966,33.4,541,312.5
67323,3962,33.4,543,312.5
67325,3952,33.4,530,312.5
67327,3970,33.4,546,312.5
67329,3964,33.4,538,311.67
67331,3961,33.4,532,311.67
67333,3967,33.4,547,311.67
67335,3952,33.4,537,312.5
67337,3951,33.4,533,311.67
67339,3968,33.4,547,312.5
67341,3950,33.4,537,312.5
67343,3948,33.4,531,312.5
67345,3968,33.4,545,310.83
67347,3963,33.4,540,310.83
67349,3955,33.4,530,313.33
67351,3969,33.4,544,313.33
67353,3966,33.4,543,313.33
67355,3954,33.4,530,311.67
67357,3963,33.4,539,311.67
67359,3963,33.4,544,311.67
67361,3933,33.4,533,312.5
67363,3946,33.4,514,294.17
67365,3962,33.4,539,307.5
67367,3952,33.4,524,300.83
67369,3945,33.4,512,296.67
67371,3961,33.4,526,298.33
67373,3954,33.4,526,300
67375,3943,33.4,514,298.33
67377,3952,33.4,518,294.17
67379,3431,33.4,123,112.5
67381,3414,33.4,116,116.67
67383,3405,33.4,110,110
67385,3504,33.4,144,130.83
67388,3238,33.4,77,73.33
67390,3226,33.4,74,73.33
67392,3562,33.4,168,150.83
67394,3471,33.4,135,132.5
67396,3520,33.4,149,150.83
67398,3554,33.4,165,150.83
67400,3509,33.4,150,151.67
67402,3526,33.4,151,148.33
67404,3548,33.4,162,147.5
67406,3501,33.4,146,149.17
67408,3531,33.4,158,150
67410,3542,33.4,164,150.83
67412,3517,33.4,149,153.33
67414,3568,33.4,167,154.17
67416,3531,33.4,157,154.17
67418,3526,33.4,154,155.83
67420,3565,33.4,169,155
67422,3510,33.4,149,155
67424,3547,33.4,162,155.83
67426,3549,33.4,164,152.5
67428,3469,33.4,128,133.33
67430,3510,33.4,143,133.33
67432,3506,33.4,138,133.33
67434,3479,33.4,130,136.67
67436,3552,33.4,159,146.67
67438,3519,33.4,156,151.67
67440,3511,33.4,145,150
67442,3559,33.4,163,149.17
67444,3504,33.4,149,145
67446,3519,33.4,149,150.83
67448,3567,33.4,168,152.5
67450,3527,33.4,156,156.67
67452,3541,33.4,155,152.5
67454,3568,33.4,167,152.5
67456,3510,33.4,148,151.67
67458,3555,33.4,160,155.83
67460,3556,33.4,167,155
67462,3510,33.4,150,155.83
67464,3561,33.4,162,155
67466,3558,33.4,165,153.33
67468,3517,33.4,149,154.17
67470,3562,33.4,164,155
67472,3555,33.4,164,154.17
67475,3519,33.4,150,154.17
67477,3553,33.4,163,154.17
67479,3560,33.4,167,154.17
67481,3519,33.4,152,155
67483,3475,33.4,133,135.83
67485,3567,33.4,167,155.83
67487,3553,33.4,163,153.33
67489,3514,33.4,149,153.33
67491,3547,33.4,157,153.33
67493,3567,33.4,168,153.33
67495,3520,33.4,151,152.5
67497,3491,33.4,135,145.83
67499,3571,33.4,171,155
67501,3490,33.4,143,138.33
67503,3388,33.4,111,118.33
67505,3252,33.4,72,79.17
67509,3399,33.4,93,131.67
67511,3505,33.4,122,146.67
67513,3489,33.4,122,147.5
67515,3455,33.4,112,146.67
67517,3508,33.4,125,146.67
67519,3467,33.4,116,147.5
67521,3479,33.4,116,146.67
67523,3499,33.4,125,146.67
67525,3454,33.4,111,147.5
67527,3501,33.4,123,146.67
67529,3467,33.4,117,148.33
67531,3472,33.4,115,147.5
67533,3500,33.4,125,146.67
67535,3455,33.4,111,148.33
67537,3507,33.4,125,148.33
67539,3454,33.4,113,147.5
67541,3497,33.4,122,148.33
67543,3466,33.4,116,148.33
67545,3485,33.4,119,146.67
67547,3483,33.4,120,146.67
67549,3471,33.4,116,147.5
67551,3491,33.4,123,147.5
67553,3467,33.4,113,146.67
67555,3502,33.4,125,148.33
67557,3444,33.4,111,148.33
67559,3504,33.4,125,147.5
67562,3457,33.4,114,148.33
67564,3491,33.4,121,148.33
67566,3483,33.4,121,146.67
67568,3463,33.4,113,147.5
67570,3505,33.4,125,148.33
67572,3459,33.4,113,146.67
67574,3486,33.4,120,147.5
67576,3456,33.4,121,148.33
67578,3457,33.4,113,146.67
67580,3495,33.4,125,146.67
67582,3449,33.4,112,147.5
67584,3503,33.4,123,146.67
67586,3481,33.4,117,146.67
67588,3468,33.4,115,147.5
67590,3504,33.4,125,146.67
67592,3452,33.4,112,148.33
67594,3491,33.4,121,147.5
67596,3487,33.4,122,146.67
67598,3454,33.4,111,148.33
67600,3499,33.4,123,146.67
67602,3477,33.4,119,148.33
67604,3459,33.4,112,146.67
67606,3504,33.4,123,145.83
67608,3479,33.4,120,146.67
67610,3454,33.4,111,146.67
67612,3494,33.4,122,147.5
67614,3490,33.4,122,146.67
67616,3453,33.4,111,147.5
67618,3497,33.4,120,146.67
67620,3499,33.4,124,147.5
67622,3455,33.4,112,148.33
67624,3477,33.4,116,148.33
67626,3499,33.4,125,148.33
67628,3461,33.4,115,148.33
67630,3471,33.4,115,148.33
67632,3501,33.4,125,146.67
67634,3465,33.4,116,148.33
67636,3471,33.4,115,147.5
67638,3504,33.4,125,146.67
67640,3472,33.4,116,147.5
67642,3455,33.4,111,145
67644,3493,33.4,123,145
67646,3474,33.4,118,146.67
67653,3486,33.4,121,148.33
67655,3455,33.4,112,146.67
67657,3498,33.4,122,147.5
67659,3492,33.4,123,149.17
67661,3454,33.4,112,147.5
67663,3493,33.4,120,148.33
67667,3454,33.4,113,148.33
67669,3479,33.4,116,148.33
67671,3503,33.4,125,148.33
67673,3464,33.4,115,148.33
67675,3469,33.4,114,146.67
67677,3504,33.4,125,148.33
67679,3485,33.4,122,146.67
67681,3453,33.4,112,148.33
67683,3483,33.4,118,146.67
67685,3504,33.4,125,148.33
67687,3469,33.4,116,146.67
67689,3461,33.4,113,148.33
67691,3502,33.4,123,149.17
67693,3498,33.4,123,148.33
67695,3458,33.4,113,148.33
67697,3477,33.4,116,148.33
67699,3504,33.4,125,148.33
67703,3461,33.4,112,148.33
67705,3491,33.4,122,146.67
67707,3498,33.4,124,148.33
67709,3456,33.4,112,146.67
67711,3486,33.4,118,146.67
67713,3507,33.4,125,146.67
67715,3456,33.4,114,146.67
67717,3479,33.4,116,147.5
67719,3503,33.4,125,146.67
67721,3461,33.4,115,148.33
67723,3470,33.4,116,146.67
67725,3509,33.4,125,147.5
67727,3463,33.4,115,148.33
67729,3474,33.4,115,147.5
67731,3504,33.4,125,148.33
67733,3463,33.4,114,146.67
67735,3478,33.4,116,148.33
67738,3494,33.4,125,149.17
67740,3454,33.4,113,147.5
67742,3487,33.4,119,148.33
67744,3497,33.4,124,147.5
67746,3453,33.4,112,148.33
67748,3495,33.4,122,149.17
67750,3477,33.4,120,147.5
67752,3463,33.4,113,148.33
67754,3507,33.4,125,148.33
67756,3455,33.4,113,146.67
67758,3499,33.4,122,147.5
67760,3474,33.4,119,147.5
67762,3472,33.4,115,146.67
67764,3497,33.4,125,146.67
67766,3449,33.4,111,147.5
67768,3503,33.4,125,146.67
67770,3381,33.4,89,125.83
67772,3417,33.4,101,127.5
67774,3441,33.4,103,115
67776,3447,33.4,110,145.83
67778,3504,33.4,124,148.33
67780,3459,33.4,115,145
67782,3482,33.4,116,149.17
67784,3506,33.4,127,150.83
67788,3505,33.4,125,150
67790,3483,33.4,121,150
67792,3450,33.4,111,143.33
67794,3482,33.4,120,142.5
67796,3361,33.4,88,124.17
67798,3392,33.4,85,115
67800,3383,33.4,87,115.83
67802,3427,33.4,105,140
67804,3502,33.4,122,145.83
67806,3456,33.4,114,144.17
67808,3473,33.4,115,144.17
67810,3487,33.3,123,144.17
67812,3444,33.3,109,145
67814,3521,33.3,122,145.83
67816,3461,33.4,115,145
67818,3468,33.4,113,145.83
67820,3494,33.3,123,145.83
67822,3451,33.3,110,145.83
67824,3510,33.3,118,144.17
67829,3445,33.4,110,144.17
67831,3499,33.3,123,145.83
67833,3452,33.4,113,144.17
67835,3470,33.3,116,145.83
67837,3477,33.3,120,144.17
67839,3454,33.3,111,145.83
67841,3495,33.3,123,145.83
67843,3441,33.3,109,145.83
67845,3502,33.3,122,145.83
67847,3461,33.3,115,142.5
67849,3454,33.3,110,141.67
67851,3387,33.3,85,102.5
67853,3328,33.3,73,112.5
67855,3373,33.3,82,114.17
67857,3355,33.3,80,115.83
67861,3382,33.3,92,119.17
67865,3377,33.3,90,120.83
67867,3345,33.3,85,116.67
67869,3350,33.3,78,114.17
67871,3463,33.3,116,135
67873,3442,33.3,109,145.83
67875,3491,33.3,123,145
67877,3450,33.2,112,145.83
67879,3489,33.3,119,145
67881,3472,33.2,118,145.83
67883,3461,33.2,112,145
67885,3497,33.2,123,144.17
67887,3440,33.2,109,145
67889,3495,33.2,120,143.33
67891,3463,33.2,116,144.17
67893,3472,33.2,114,143.33
67895,3486,33.2,122,145
67897,3447,33.2,108,142.5
67899,3431,33.2,96,125
67901,3408,33.2,100,130.83
67903,3469,33.2,114,141.67
67905,3481,33.2,121,144.17
67907,3451,33.2,109,145.83
67909,3465,33.2,123,144.17
67911,3453,33.2,113,145.83
67914,3479,33.2,116,145
67916,3488,33.2,122,145.83
67918,3446,33.2,109,144.17
67920,3496,33.1,122,145.83
67922,3472,33.1,117,144.17
67924,3454,33.1,110,144.17
67926,3490,33.1,121,141.67
67928,3443,33.1,111,143.33
67930,3466,33.1,113,144.17
67932,3479,33.1,119,141.67
67934,3294,33.1,64,104.17
67936,3390,33.1,80,109.17
67938,3451,33.1,112,140.83
67940,3459,33.1,111,141.67
67944,3440,33.1,108,142.5
67946,3491,33.1,121,143.33
67948,3452,33.1,112,142.5
67950,3470,33.1,114,144.17
67952,3494,33.1,119,141.67
67954,3447,33.1,109,145
67956,3499,33.1,123,144.17
67958,3453,33.1,113,145
67962,3479,33.0,121,145
67964,3446,33.0,109,143.33
67966,3502,33.0,122,145
67968,3449,33.0,113,145.83
67970,3477,33.0,116,145
67972,3481,33.0,121,145.83
67974,3447,33.0,109,145
67976,3503,32.9,122,145.83
67978,3456,32.9,114,144.17
67980,3472,32.9,115,145.83
67984,3442,32.9,110,145
67986,3479,32.9,116,143.33
67988,3490,32.9,122,145.83
67990,3446,32.9,110,144.17
67992,3477,32.8,116,145.83
67994,3493,32.8,122,144.17
67996,3446,32.8,111,145.83
67998,3471,32.8,116,143.33
68000,3490,32.8,123,145
68003,3445,32.8,111,144.17
68005,3480,32.8,116,145.83
68007,3490,32.8,122,144.17
68009,3446,32.8,109,145.83
68011,3489,32.8,119,144.17
68013,3475,32.8,120,145.83
68015,3450,32.8,109,143.33
68017,3493,32.8,121,145
68019,3463,32.8,116,143.33
68021,3459,32.8,112,145
68023,3492,32.8,124,144.17
68025,3451,32.7,112,145
68027,3468,32.7,115,145.83
68029,3495,32.7,122,145.83
68031,3446,32.7,110,145
68033,3482,32.7,116,145.83
68035,3483,32.7,122,144.17
68037,3443,32.7,109,144.17
68039,3484,32.7,117,143.33
